title,author,price
 【全新正版】Visual Studio Code 指南 韩骏 云端开发程序设计类书籍 计算机编程语言开发 电子工业出版社,韩骏,¥108.00
 大学计算机 Pytho程序设计基础 程序设计类书籍 Pytho编程基础书籍 算法设计策略Pytho实现 清华大学出版社,申艳光、薛红梅,¥37.00
 【官方正版】 基于BIM的Revit装配式建筑设计实战（视频教学版） 卫涛 建筑设计类书籍 计算机辅助设计 应用软件 清,卫涛,¥148.49
 机械的心灵 心灵 机器与心理表征哲学导论 心灵与认知文库原典系列 心理学类书籍 计算机与思维 思维的机制 心灵哲学著作S,[英]蒂姆·克兰,¥61.00
 Visual Studio Code 指南 韩骏 云端开发程序设计类书籍 计算机编程语言开发 电子工业出版社凤凰旗舰店,韩骏,¥70.75
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥62.00
 大学计算机 Pytho程序设计基础 程序设计类书籍 Pytho编程基础书籍 算法设计策略Pytho实现 清华大学正版全新,清华大学出版社,¥36.10
 Python程序设计基础与应用(第2版)-面向新工科高等院校大数据专业类书籍 计算机网络程序设计类书籍,董付国,¥70.69
 【】 基于BIM的Revit装配式建筑设计实战（视频教学版） 卫涛 建筑设计类书籍 计算机辅助设计 应用软件 清华大学出,清华大学出版社,¥165.69
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,机械工业出版社,¥59.00
 Visual Studio Code 指南 韩骏 云端开发程序设计类书籍 计算机编程语言开发 电子工业出版社凤凰旗舰店,电子工业出版社,¥71.00
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥58.00
 Python程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设,董付国,¥60.42
 【书煊图书】正版Python程序设计基础与应用(第2版)-面向新工科高等院校大数据专业类书籍 计算机网络程序设计类书籍【,董付国,¥72.00
 Pytho程序设计基础与应用 第2版 董付国 程序设计 机械工业出版社 工科高等院校大数据专业类书籍 计算机网络程序设计,董付国,¥45.00
 电脑维护组装与故障排除入门 从入门到熟练(配1DVD) 安装Windows系统 安装电脑驱动及应用软件 电脑维修类书籍,其他作者,¥31.60
 【官方正版】 基于BIM的Revit装配式建筑设计实战（视频教学版） 卫涛 建筑设计类书籍 计算机辅助设计 应用软件 出,卫涛,¥177.00
 Python程序设计基础与应用(2版)-面向新工科高等院校大数据专业类书籍 计算机网络程序设计类书籍 978711169,董付国,¥55.62
 和秋叶一起学 秒懂WPS演示文稿,秋叶 赵倚南,¥37.10
 交换与路由实用配置技术(第3版)曹炯清 阳柳 计算机网络通信类书籍 交换机实用配置路由器基础书籍凤凰 *书店旗舰店 97,曹炯清，阳柳,¥43.39
 正版交换与路由实用配置技术(第3版)曹炯清 阳柳 计算机网络通信类书籍 交换机实用配置路由器基础书籍凤凰旗舰店任选FHX,清华大学出版社,¥56.00
 任选零基础学交互设计（人人都是设计师）计算机网络程序设计类书籍 胡雪梅 清华大学出版社 凤凰新华书店旗舰店,胡雪梅,¥60.00
 开源之迷 适兕 计算机网络软件工程类书籍 操作系统开源项目案例 人民邮电出版社 凤凰新华书店旗舰店,适兕,¥79.00
 C#从入门到精通(第6版)c#书程序设计基础教程入门 计算机网络专业类书籍 清华大学出版社正版书籍,明日科技,¥108.78
 恶意代码分析实战 计算机网络安全与加密类书籍 网络信息教程书籍 电子工业出版社 正版书籍,"斯科尔斯基,哈尼克",¥137.70
 3D打印建模-Mo3D设计基础与实践 陈启成 计算机软件工程类书籍 3D打印技术建模教程书籍 机械工业出版社凤凰新华书店,陈启成,¥80.00
 Photoshop CC数码照片处理从入门到精通 摄影后期 人像精修 PS教程（全彩印+高清视频版）ps书籍 Ps自学教,唯美世界 瞿颖健,¥61.40
 人工智能 计算机控制仿真与人工智能类书籍 方滨兴 管理书籍 电子工业出版社凤凰新华书店旗舰店 书籍,方滨兴,¥60.00
 【正版图书】【凤凰旗舰店】算法之美 计算机网络 计算机理论和方法类书籍 计算机理论书籍 中信出版社 正版书籍,布莱恩克里斯汀,¥63.00
 【凤凰旗舰店】算法之美 计算机网络 计算机理论和方法类书籍 计算机理论书籍 中信出版社 正版书籍,布莱恩克里斯汀,¥65.00
" 驯服算法 计算机控制仿真与人工智能类书籍(英)凯伦·杨,马丁·洛奇 上海人民出版社 凤凰新华书店旗舰店正版书籍","(英)凯伦·杨,马丁·洛奇",¥88.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥132.00
 数字媒体应用技术 杜明 尹枫 高等学校计算机类特色书籍 信息技术考试参考用书,电子工业出版社,¥44.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥69.00
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学一二三四五六年级阅读课外书科学启蒙图画书10,米莱童书,¥747.13
 C语言程序设计 邱少明 高等学校新工科计算机类专业书籍 C语言基础入门 西安电子科技大学出版社 97875606662,西安电子科技大学出版社,¥47.30
 正版 数码产品网店运营秘笈 本书委会 书店 计算机类教材书籍 书 畅想畅销书任选备注,其他,¥61.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥66.00
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学二三四五六年级阅读课外书科学启蒙图画书10岁,米莱童书,¥775.00
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥79.56
 任选知识图谱与认知智能 基本原理 关键技术.应用场景与解决方案 吴睿 电子工业出版社 计算机理论类书籍 凤凰新华书店旗舰,吴睿,¥71.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥132.00
 正版书籍 新工科建设·计算机类系列教材：汇编语言·基于64位ARMv8体系结构 无 电子工业,电子工业出版社,¥54.03
 正版书籍 新工科建设·计算机类系列教材：微机原理与接口技术 无 电子工业,电子工业出版社,¥61.44
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社 9787,电子工业出版社,¥48.86
 【网络安全 刘艳 王贝贝 普通高等学校计算机类专业书籍 自动化计算机技术 电子信息 中国铁道出版社97871132767,"刘艳,王贝贝",¥27.00
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥49.80
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学一二三四五六年级阅读课外书科学启蒙图画书10,米莱童书,¥740.28
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥104.19
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥105.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的 吉林,吉林出版集团股份有限公司,¥90.82
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥103.50
 深入浅出计算机网络 计算机网络程序设计类书籍 韩立刚等 网络通信协议书籍 人民邮电出版社凤凰新华书店旗舰店正版书籍,韩立刚等,¥97.00
 数字媒体应用技术 杜明 尹枫 高等学校计算机类特色书籍 信息技术考试参考用书 电子工业正版全新,电子工业出版社,¥42.40
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥86.43
 正版书籍 高等职业教育计算机类专业教材·云计算技术系列：公有云技术应用 无 电子工业,电子工业出版社,¥44.27
 正版书籍 新工科建设·计算机类系列教材：虚拟现实技术与应用 （彩图版） 无 电子工业,电子工业出版社,¥72.10
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学二三四五六年级阅读课外书科学启蒙图画书10岁,米莱童书,¥775.20
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师推荐儿童趣味百科全书可怕,吉林出版集团股份有限公司,¥168.00
 C语言程序设计 邱少明 高等学校新工科计算机类专业书籍 C语言基础入门 西安电子科技大学正版全新 97875606662,"邱少明,",¥46.50
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥65.64
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学一二三四五六年级阅读课外书科学启蒙图画书10,米莱童书,¥529.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥336.00
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥52.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥82.00
 这就是数学全套8册 JST这就是系列几何生物地理物理化学计算机科普类书籍小学一二三四五六年级阅读课外书科学启蒙图画书10,米莱童书,¥613.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥67.00
 【图书】漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕,吉林出版集团股份有限公司,¥132.52
 C程序设计基础（英文版） 汪芳 张秀伟 魏英 薛菲菲 计算机类教材书籍 C语言基本语法编程基础 电子工业出版社,电子工业出版社,¥63.74
 正版书籍 新工科建设·计算机类系列教材：程序设计与计算思维·基于C语言 无 电子工业,电子工业出版社,¥54.03
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥130.59
 数字媒体应用技术 杜明 尹枫 高等学校计算机类特色书籍 信息技术考试参考用书 电子工业出版社,电子工业出版社,¥41.00
 漫画版机械里的科学课全10册这就是火箭漫画书小学生课外阅读书籍飞机计算机科普类书籍小学一年级老师儿童趣味百科全书可怕的,吉林出版集团股份有限公司,¥124.00
 北航 嵌入式系统可靠性设计技术及案例解析 第2版 计算机网络类书籍 博客藏经阁丛书 武晔卿 王广辉 彭耀光著,北京航空航天大学出版社,¥51.71
 正版 数码产品网店运营秘笈 本书委会 书店 计算机类教材书籍 书 畅想书,其他,¥56.00
 AutoCAD 2016辅助设计与制作案例技能实训教程 刘鹏吉晓苹 计算机类 书籍,其他,¥49.00
 Android移动应用开发任务驱动教程-Android Studio+Genymotion 陈承欢 计算机类 书籍任选备,其他,¥46.00
 Adobe Premiere Pro CS6影视编辑设计与制作案例技能实训教程 李明刘悦赵毅飞 计算机类 书籍,不详,¥49.00
 AutoCAD 2016辅助设计与制作案例技能实训教程 刘鹏吉晓苹 计算机类 书籍,不详,¥58.60
 Java EE轻量级框架应用开发教程 李唯程永恒 计算机类 书籍,其他,¥42.00
 Java EE轻量级框架应用开发教程 李唯程永恒 计算机类 书籍,其他,¥42.00
 Java EE SSH框架应用开发项目教程 彭之军 计算机类 书籍,其他,¥35.70
